PlayerId,Date,Field.Position,Test.Type,Weight..kg.,Trial,Countermovement.Depth..cm.,Flight.Time..s.,Jump.Height..Imp.Mom..in.Inches,Concentric.Mean.Force..N.,Concentric.Mean.Force..Left...N.,Concentric.Mean.Force..Right...N.,Concentric.Mean.Force..Asym...N.,Eccentric.Mean.Force..N.,Eccentric.Mean.Force..Left...N.,Eccentric.Mean.Force..Right...N.,Eccentric.Mean.Force..Asym...N.,Eccentric.Mean.Power..W.,Concentric.Mean.Power..W.,Mean.Takeoff.Velocity..m.s.,Peak.Power..W.,Concentric.Peak.Velocity..m.s.,Contraction.Time..s.,Eccentric.Duration..s.,Concentric.Duration..s.,Braking.Phase.Duration,Force.at.Peak.Power..N.,Force.at.Peak.Power..Left...N.,Force.at.Peak.Power..Right...N.,Force.at.Peak.Power..Asym...N.,Concentric.Peak.Force..N.,Concentric.Peak.Force..Left...N.,Concentric.Peak.Force..Right...N.,Concentric.Peak.Force..Asym...N.,Eccentric.Peak.Force..N.,Eccentric.Peak.Force..Left...N.,Eccentric.Peak.Force..Right...N.,Eccentric.Peak.Force..Asym...N.,RSI.Modified..m.s.,Velocity.at.Peak.Power..m.s.,Eccentric.Braking.Impulse,Eccentric.Braking.Impulse..Left.,Eccentric.Braking.Impulse..Right.,Eccentric.Braking.Impulse..Asym.,Concentric.Impulse..Ns.,Concentric.Impulse..Left...Ns.,Concentric.Impulse..Right...Ns.,Concentric.Impulse..Asym...Ns.
105,8/29/2023,Pitcher,CMJ,97.6,1,-43.896,0.632,17.848,1959.375,925.934,1033.441,10.4,960.825,503.844,456.981,-9.301,875.087,3123.339,1.711,6123.843,3.104,0.766,0.478,0.288,0.31,2187.816,1060.769,1127.048,5.881,2298.816,1124.769,1205.048,6.662,2303.816,1122.769,1197.048,6.205,63.92,2.799,92.747,197.023,192.343,-2.376,290.344,267.422,298.49,10.408
105,8/29/2023,Pitcher,CMJ,,2,-43.837,0.648,18.189,1954.946,952.891,1002.054,4.9,961.211,492.37,468.842,-4.778,881.267,3191.122,1.774,6095.778,3.143,0.766,0.474,0.292,0.284,2141.816,1035.769,1106.048,6.354,2342.816,1222.769,1134.048,-7.256,2341.816,1222.769,1140.048,-6.765,67.197,2.846,115.223,195.199,191.765,-1.76,292.999,278.931,293.463,4.952
115,8/29/2023,Pitcher,CMJ,97.6,1,-50.962,0.662,17.314,1767.438,857.791,909.646,5.7,957.941,483.611,474.33,-1.919,725.548,2820.493,1.714,5430.708,3.069,1.022,0.67,0.352,0.48,1956.816,974.769,982.048,0.741,2101.816,991.769,1126.048,11.925,2080.816,957.769,1123.048,14.717,52.565,2.775,54.692,254.6,259.326,1.822,286.823,302.687,320.908,5.678
115,8/29/2023,Pitcher,CMJ,,2,-58.129,0.652,16.252,1773.267,860.47,912.796,5.7,956.757,480.262,476.496,-0.784,783.32,2787.242,1.714,5175.783,2.977,1.048,0.708,0.34,0.374,1888.816,948.769,940.048,-0.919,2277.816,1079.769,1198.048,9.873,2311.816,1121.769,1202.048,6.679,49.724,2.74,102.874,223.122,237.571,6.082,278.881,293.199,310.972,5.715
115,8/29/2023,Pitcher,CMJ,,3,-49.165,0.658,17.056,1809.037,887.048,921.988,3.8,956.767,504.517,452.25,-10.36,822.367,2945.981,1.798,5175.986,3.039,0.904,0.57,0.334,0.346,1845.816,921.769,924.048,0.247,2441.816,1173.769,1268.048,7.435,2450.816,1177.769,1274.048,7.557,58.71,2.804,89.532,207.219,213.343,2.871,285.832,296.851,308.531,3.786
118,8/29/2023,Out-field,CMJ,88.8,1,-38.092,0.656,18.852,1887.995,908.522,979.473,7.2,872.598,408.313,464.285,12.055,645.573,2990.429,1.657,6077.669,3.167,0.778,0.512,0.266,0.36,2188.816,1040.769,1148.048,9.344,2344.816,1128.769,1217.048,7.254,1832.816,883.769,952.048,7.172,67.805,2.777,56.508,164.502,205.611,19.994,272.413,242.608,261.524,7.233
118,8/29/2023,Out-field,CMJ,,2,-45.453,0.67,18.796,1803.851,874.187,929.664,6,872.801,431.246,441.555,2.335,749.91,2911.33,1.717,5752.724,3.161,0.816,0.526,0.29,0.364,2031.816,965.769,1066.048,9.407,2107.816,998.769,1109.048,9.944,2119.816,1057.769,1070.048,1.148,67.436,2.831,63.565,186.277,194.377,4.167,272.069,254.298,270.397,5.954
118,8/29/2023,Out-field,CMJ,,3,-41.354,0.662,19.56,1815.782,852.02,963.762,11.6,872.951,448.554,424.397,-5.386,623.251,3022.974,1.791,5902.375,3.244,0.868,0.576,0.292,0.376,2010.816,945.769,1065.048,11.199,2101.816,1001.769,1102.048,9.099,2056.816,988.769,1068.048,7.423,61.891,2.935,59.206,191.275,195.474,2.148,277.398,249.513,282.253,11.599
119,8/29/2023,Pitcher,CMJ,106.9,1,-33.338,0.632,18.833,2394.193,1192.695,1201.498,0.7,1051.009,513.539,537.47,4.452,801.649,3889.324,1.761,7343.779,3.16,0.676,0.434,0.242,0.286,2589.816,1325.769,1264.048,-4.655,2765.816,1412.769,1359.048,-3.803,2588.816,1283.769,1306.048,1.706,72.43,2.836,80.591,176.673,203.769,13.297,327.866,289.757,291.829,0.71
119,8/29/2023,Pitcher,CMJ,,2,-37.691,0.63,18.452,2392.734,1213.851,1178.882,-2.9,1051.288,555.645,495.642,-10.799,870.396,3891.983,1.787,7050.109,3.126,0.692,0.452,0.24,0.29,2512.816,1307.769,1205.048,-7.855,2827.816,1428.769,1399.048,-2.08,2833.816,1429.769,1415.048,-1.03,70.308,2.806,80.183,189.895,194.333,2.284,324.604,292.332,283.894,-2.886
119,8/29/2023,Pitcher,CMJ,,3,-39.735,0.63,17.867,2347.223,1143.704,1203.519,5,1053.129,543.324,509.805,-6.169,917.617,3807.648,1.799,6907.794,3.099,0.696,0.452,0.244,0.272,2489.816,1261.769,1228.048,-2.673,2916.816,1435.769,1481.048,3.057,2948.816,1441.769,1524.048,5.399,69.904,2.774,103.381,185.557,202.997,8.591,318.678,279.933,294.562,4.966
120,8/29/2023,Catcher,CMJ,115.2,1,-33.82,0.538,12.802,2261.545,1175.652,1085.893,-7.6,1129.54,603.321,526.22,-12.779,684.432,3179.718,1.565,5685.261,2.671,0.812,0.556,0.256,0.364,2383.816,1200.769,1183.048,-1.476,2658.816,1444.769,1262.048,-12.647,2444.816,1356.769,1088.048,-19.806,43.696,2.385,78.77,267.483,222.329,-16.881,291.93,301.967,279.047,-7.59
120,8/29/2023,Catcher,CMJ,,2,-34.28,0.548,13.369,2305.967,1229.8,1076.167,-12.5,1134.927,632.566,502.362,-20.583,741.714,3331.52,1.613,5579.438,2.686,0.77,0.52,0.25,0.346,2347.816,1237.769,1110.048,-10.319,2878.816,1596.769,1287.048,-19.397,2860.816,1594.769,1266.048,-20.612,47.808,2.376,64.828,261.433,194.11,-25.751,295.915,308.32,269.904,-12.46
120,8/29/2023,Catcher,CMJ,,3,-39.227,0.562,13.716,2193.575,1162.833,1030.743,-11.4,1134.152,634.5,499.652,-21.253,782.754,3252.072,1.653,5474.626,2.743,0.844,0.564,0.28,0.37,2178.816,1121.769,1057.048,-5.77,2708.816,1521.769,1208.048,-20.616,2672.816,1518.769,1154.048,-24.014,45.873,2.513,77.336,279.791,215.362,-23.028,299.743,326.424,289.504,-11.31
121,8/29/2023,Pitcher,CMJ,95.7,1,-37.875,0.594,16.314,1978.007,974.586,1003.422,2.9,943.566,434.841,508.726,14.524,752.898,3104.3,1.738,5329.515,2.949,0.73,0.47,0.26,0.284,1992.816,974.769,1018.048,4.251,2571.816,1227.769,1344.048,8.651,2584.816,1227.769,1371.048,10.45,59.249,2.674,78.476,151.478,193.42,21.684,271.748,254.101,261.554,2.85
121,8/29/2023,Pitcher,CMJ,,2,-38.717,0.588,15.851,1978.475,956.234,1022.241,6.5,944.348,448.547,495.801,9.531,772.954,3084.675,1.739,5278.348,2.913,0.724,0.468,0.256,0.256,2001.816,961.769,1040.048,7.526,2683.816,1271.769,1412.048,9.934,2732.816,1280.769,1455.048,11.978,58.539,2.637,97.8,150.113,187.842,20.086,267.602,245.445,262.312,6.43
121,8/29/2023,Pitcher,CMJ,,3,-37.965,0.586,15.777,1943.711,908.686,1035.025,12.2,944.999,425.135,519.865,18.222,757.976,3064.197,1.77,5191.523,2.931,0.732,0.468,0.264,0.264,1952.816,933.769,1019.048,8.368,2687.816,1221.769,1466.048,16.662,2768.816,1243.769,1525.048,18.444,57.506,2.658,88.065,133.255,202.47,34.185,266.676,240.493,273.843,12.178
112,8/29/2023,In-field,CMJ,86.5,1,-34.764,0.666,20.38,1943.57,975.586,967.984,-0.8,850.228,390.822,459.407,14.929,518.864,3388.162,1.955,5748.334,3.299,0.816,0.566,0.25,0.31,1984.816,983.769,1001.048,1.726,2329.816,1192.769,1157.048,-2.995,2316.816,1181.769,1135.048,-3.953,66.633,2.896,62.111,151.214,173.71,12.95,275.52,244.649,242.817,-0.749
112,8/29/2023,In-field,CMJ,,2,-38.517,0.672,20.023,1922.863,968.987,953.876,-1.6,848.022,408.016,440.006,7.27,568.907,3339.739,1.964,5600.229,3.272,0.826,0.572,0.254,0.308,1913.816,961.769,952.048,-1.011,2438.816,1210.769,1228.048,1.407,2438.816,1212.769,1227.048,1.164,67.018,2.926,58.443,146.416,173.145,15.437,274.47,246.822,242.985,-1.555
112,8/29/2023,In-field,CMJ,,3,-33.962,0.67,19.141,1946.841,988.777,958.064,-3.1,850.448,416.446,434.002,4.045,654.359,3332.492,1.951,5497.099,3.208,0.68,0.438,0.242,0.274,1933.816,968.769,965.048,-0.384,2465.816,1289.769,1195.048,-7.344,2465.816,1291.769,1176.048,-8.958,80.923,2.843,70.29,147.658,154.925,4.691,267.392,239.943,232.613,-3.055
106,8/29/2023,Pitcher,CMJ,87.3,1,-38.904,0.63,17.978,1882.129,980.925,901.204,-8.1,857.525,456.7,400.825,-12.234,637.986,3071.057,1.815,5443.192,3.104,0.774,0.52,0.254,0.276,1917.816,967.769,950.048,-1.831,2403.816,1259.769,1144.048,-9.186,2417.816,1264.769,1153.048,-8.833,62.859,2.838,76.221,167.457,145.026,-13.395,261.974,249.833,229.57,-8.111
106,8/29/2023,Pitcher,CMJ,,2,-42.019,0.622,17.634,1752.623,896.279,856.344,-4.5,857.476,455.428,402.048,-11.721,651.621,2878.322,1.828,5115.028,3.09,0.838,0.55,0.288,0.316,1789.816,884.769,905.048,2.241,2330.816,1221.769,1109.048,-9.226,2338.816,1221.769,1119.048,-8.408,56.594,2.858,69.124,184.65,154.977,-16.07,259.377,258.693,247.218,-4.436
106,8/29/2023,Pitcher,CMJ,,3,-41.076,0.614,17.658,1842.809,942.14,900.669,-4.4,857.97,478.816,379.154,-20.814,748.135,3025.526,1.846,5186.823,3.084,0.73,0.468,0.262,0.264,1822.816,891.769,931.048,4.219,2558.816,1391.769,1169.048,-16.003,2592.816,1426.769,1168.048,-18.133,63.306,2.845,85.89,175.711,136.169,-22.504,259.664,247.338,236.603,-4.34
102,8/29/2023,In-field,CMJ,97.9,1,-33.941,0.596,15.817,2030.545,980.846,1049.699,6.6,961.392,514.377,447.015,-13.096,590.455,3097.626,1.679,5471.734,2.905,0.806,0.55,0.256,0.356,2101.816,1034.769,1067.048,3.025,2403.816,1163.769,1240.048,6.151,2383.816,1149.769,1234.048,6.829,54.024,2.603,44.043,180.985,204.913,11.677,275.651,251.93,269.549,6.537
102,8/29/2023,In-field,CMJ,,2,-36.607,0.592,15.589,1999.488,1003.28,996.208,-0.7,964.468,484.389,480.079,-0.89,556.315,3078.148,1.704,5350.773,2.89,0.89,0.63,0.26,0.29,2060.816,1029.769,1031.048,0.124,2490.816,1250.769,1242.048,-0.697,2484.816,1246.769,1239.048,-0.619,48.271,2.596,79.246,172.526,185.198,6.842,271.729,261.614,259.784,-0.699
102,8/29/2023,In-field,CMJ,,3,-32.712,0.594,15.27,2046.592,974.697,1071.896,9.1,961.857,595.15,366.707,-38.384,643.701,3158.205,1.748,5474.679,2.908,0.734,0.486,0.248,0.286,2107.816,1015.769,1092.048,6.985,2590.816,1238.769,1355.048,8.581,2583.816,1233.769,1351.048,8.681,58.926,2.597,65.041,164.053,175.625,6.589,270.91,242.435,266.622,9.072
107,8/29/2023,Pitcher,CMJ,89.5,1,-34.17,0.574,14.58,1833.983,903.38,930.603,2.9,883.594,412.487,471.107,12.443,681.748,2813.421,1.747,4571.901,2.821,0.688,0.438,0.25,0.274,1785.816,884.769,901.048,1.807,2514.816,1233.769,1281.048,3.691,2531.816,1241.769,1293.048,3.966,58.704,2.56,64.906,141.69,163.705,13.448,240.228,226.413,233.239,2.926
107,8/29/2023,Pitcher,CMJ,,2,-36.439,0.578,14.918,1814.016,917.584,896.432,-2.3,885.164,457.454,427.71,-6.502,750.984,2862.162,1.814,4444.458,2.857,0.682,0.424,0.258,0.25,1693.816,842.769,851.048,0.973,2645.816,1353.769,1292.048,-4.559,2671.816,1364.769,1307.048,-4.229,60.048,2.624,84.737,158.208,145.953,-7.746,242.556,237.201,231.8,-2.277
107,8/29/2023,Pitcher,CMJ,,3,-40.879,0.586,14.93,1786.652,874.396,912.257,4.2,884.082,442.958,441.124,-0.414,723.564,2813.701,1.801,4337.15,2.837,0.76,0.494,0.266,0.26,1654.816,813.769,841.048,3.243,2663.816,1339.769,1324.048,-1.173,2711.816,1379.769,1333.048,-3.386,55.388,2.621,92.153,157.831,162.523,2.887,242.686,232.997,243.156,4.178
103,8/29/2023,Out-field,CMJ,108.6,1,-36.074,0.596,17.378,2361.889,1188.47,1173.419,-1.3,1066.874,504.351,562.523,10.341,794.088,3757.438,1.758,6721.145,3.039,0.728,0.482,0.246,0.292,2450.816,1240.769,1210.048,-2.476,2896.816,1428.769,1469.048,2.742,2920.816,1427.769,1496.048,4.564,59.812,2.742,78.371,180.266,209.2,13.831,320.752,293.322,289.517,-1.297
103,8/29/2023,Out-field,CMJ,,2,-38.619,0.606,17.977,2371.184,1173.977,1197.208,1.9,1067.843,529.345,538.497,1.699,770.492,3889.784,1.836,6593.065,3.096,0.78,0.532,0.248,0.328,2362.816,1180.769,1182.048,0.108,2915.816,1459.769,1456.048,-0.255,2916.816,1462.769,1456.048,-0.459,57.714,2.79,68.482,202.715,215.217,5.809,325.647,292.06,297.805,1.929
103,8/29/2023,Out-field,CMJ,,3,-40.786,0.62,18.802,2375.785,1197.448,1178.337,-1.6,1065.816,519.562,546.254,4.886,897.823,3987.01,1.888,6648.636,3.155,0.736,0.482,0.254,0.29,2345.816,1185.769,1160.048,-2.169,3186.816,1612.769,1574.048,-2.401,3221.816,1621.769,1603.048,-1.154,64.023,2.834,88.901,194.613,203.253,4.251,334.393,304.96,300.043,-1.612
114,8/29/2023,Out-field,CMJ,89.2,1,-52.937,0.65,16.253,2250.284,1144.258,1106.026,-3.3,880.117,413.839,466.278,11.246,739.899,3455.769,1.722,5738.438,2.912,0.806,0.624,0.182,0.306,2286.816,1170.769,1116.048,-4.674,2678.816,1374.769,1307.048,-4.926,2633.816,1357.769,1276.048,-6.019,64.257,2.509,95.626,172.168,191.133,9.922,252.208,209.2,202.214,-3.34
114,8/29/2023,Out-field,CMJ,,2,-63.43,0.67,15.601,2154.043,1094.985,1059.058,-3.3,879.432,410.975,468.457,12.271,880.853,3276.603,1.716,5404.106,2.873,0.82,0.628,0.192,0.38,2135.816,1087.769,1048.048,-3.652,2623.816,1318.769,1311.048,-0.585,2562.816,1288.769,1275.048,-1.065,67.107,2.53,85.127,195.919,221.614,11.594,247.397,211.149,204.201,-3.29
114,8/29/2023,Out-field,CMJ,,3,-32.925,0.668,21.796,2178.772,1093.751,1085.021,-0.8,879.27,440.232,439.038,-0.271,695.671,3862.644,1.981,6203.001,3.359,0.636,0.412,0.224,0.3,2046.816,1028.769,1018.048,-1.042,2638.816,1306.769,1333.048,1.971,2637.816,1304.769,1333.048,2.121,86.006,3.031,49.988,156.377,156.037,-0.217,293.811,245.864,243.892,-0.802
114,8/29/2023,Out-field,CMJ,,4,-47.475,0.646,16.925,2237.922,1125.432,1112.49,-1.1,878.775,418.077,460.697,9.251,616.246,3541.11,1.8,5726.486,2.985,0.86,0.672,0.188,0.288,2177.816,1106.769,1071.048,-3.228,2787.816,1383.769,1415.048,2.21,2676.816,1322.769,1354.048,2.31,59.484,2.629,92.624,156.036,188.517,17.229,258.084,212.511,210.027,-1.169
111,8/29/2023,Pitcher,CMJ,97.8,1,-27.059,0.594,15.931,2041.549,1007.588,1033.961,2.6,960.099,462.543,497.556,7.037,348.683,3019.898,1.568,5958.32,2.926,0.994,0.742,0.252,0.554,2345.816,1158.769,1187.048,2.382,2498.816,1253.769,1248.048,-0.456,1786.816,880.769,906.048,2.79,43.513,2.54,28.395,266.852,292.662,8.819,275.173,255.056,261.709,2.542
111,8/29/2023,Pitcher,CMJ,,2,-31.823,0.578,15.211,1953.016,960.25,992.766,3.3,961.116,448.15,512.966,12.635,415.7,2859.768,1.562,5537.533,2.853,1,0.732,0.268,0.546,2163.816,1071.769,1092.048,1.857,2296.816,1149.769,1149.048,-0.063,2021.816,985.769,1036.048,4.853,40.953,2.559,25.883,254.209,295.123,13.863,268.379,258.291,267.019,3.269
111,8/29/2023,Pitcher,CMJ,,3,-26.784,0.608,17.164,2045.566,999.943,1045.623,4.4,959.077,419.475,539.602,22.262,330.914,3165.989,1.662,5889.014,3.012,1.036,0.774,0.262,0.252,2196.816,1077.769,1119.048,3.689,2353.816,1167.769,1186.048,1.541,2126.816,1024.769,1102.048,7.012,43.74,2.681,54.25,131.86,163.982,19.589,286.721,262.965,274.934,4.353
122,8/29/2023,Out-field,CMJ,103.3,1,-35.739,0.68,20.609,2339.336,1111.065,1228.272,9.5,1016.657,499.904,516.753,3.26,721.559,3933.469,1.8,7132.202,3.281,0.748,0.5,0.248,0.336,2421.816,1199.769,1222.048,1.823,2630.816,1293.769,1379.048,6.184,2471.816,1100.769,1374.048,19.889,75.779,2.945,69.511,193.768,216.285,10.411,331.017,276.698,305.672,9.479
122,8/29/2023,Out-field,CMJ,,2,-34.838,0.684,20.826,2379.095,1176.58,1202.515,2.2,1017.816,505.726,512.091,1.243,757.726,4091.935,1.882,7060.32,3.309,0.706,0.464,0.242,0.312,2373.816,1194.769,1179.048,-1.316,2702.816,1328.769,1430.048,7.082,2693.816,1266.769,1428.048,11.294,81.234,2.974,68.29,188.868,195.64,3.461,332.551,285.824,291.999,2.115
122,8/29/2023,Out-field,CMJ,,3,-35.677,0.688,20.829,2359.752,1117.317,1242.435,10.1,1015.988,485.105,530.884,8.623,723.186,4017.344,1.843,7051.602,3.294,0.744,0.498,0.246,0.304,2396.816,1200.769,1196.048,-0.393,2643.816,1291.769,1555.048,16.931,2620.816,1064.769,1565.048,31.966,77.989,2.942,73.66,172.464,209.305,17.602,333.269,276.025,306.569,9.963
117,8/29/2023,In-field,CMJ,87,1,-38.921,0.682,20.038,1928.01,960.572,967.438,0.7,857.316,407.057,450.259,9.595,709.508,3332.474,1.93,5546.296,3.249,0.72,0.466,0.254,0.282,1878.987,948.236,930.75,-1.844,2461.987,1210.236,1257.75,3.778,2457.987,1200.236,1257.75,4.573,79.189,2.952,75.092,147.563,168.098,12.216,274.448,244.709,246.422,0.695
117,8/29/2023,In-field,CMJ,,2,-37.284,0.676,19.848,1991.177,996.856,994.321,-0.3,855.051,412.356,442.695,6.853,729.505,3436.319,1.957,5580.259,3.235,0.674,0.434,0.24,0.224,1901.987,956.236,945.75,-1.097,2667.987,1324.236,1344.75,1.526,2673.987,1330.236,1346.75,1.226,83.112,2.934,100.716,141.573,150.233,5.764,274.479,239.927,239.291,-0.265
117,8/29/2023,In-field,CMJ,,3,-35.056,0.67,19.308,2001.216,972.118,1029.098,5.5,856.977,410.014,446.963,8.267,755.156,3398.287,1.918,5608.827,3.193,0.628,0.394,0.234,0.25,1937.987,956.236,981.75,2.599,2647.987,1275.236,1372.75,7.104,2660.987,1281.236,1382.75,7.341,87.624,2.894,68.584,134.935,146.919,8.157,270.028,228.173,241.476,5.509
117,8/29/2023,In-field,CMJ,,4,-38.447,0.672,19.776,1973.413,1023.105,950.308,-7.1,858.493,412.809,445.684,7.376,722.507,3431.73,1.976,5584.535,3.24,0.694,0.452,0.242,0.252,1904.987,979.236,925.75,-5.462,2683.987,1365.236,1320.75,-3.258,2684.987,1364.236,1334.75,-2.161,79.765,2.932,87.059,151.424,150.612,-0.536,272.4,248.27,230.576,-7.127
113,8/29/2023,In-field,CMJ,85.6,1,-31.428,0.608,17.446,1865.239,951.927,913.311,-4.1,841.34,404.711,436.629,7.31,484.863,2893.755,1.659,5760.384,3.069,0.786,0.542,0.244,0.338,2169.987,1104.236,1065.75,-3.485,2333.987,1163.236,1172.75,0.811,1881.987,920.236,978.75,5.978,57.652,2.655,51.606,161.172,174.102,7.427,252.184,233.228,223.734,-4.071
113,8/29/2023,In-field,CMJ,,2,-33.412,0.584,16.118,1748.152,908.65,839.502,-7.6,841.85,427.339,414.512,-3.002,398.379,2670.51,1.654,5301.656,2.98,0.966,0.702,0.264,0.446,2011.987,1014.236,997.75,-1.625,2142.987,1084.236,1063.75,-1.889,1812.987,923.236,889.75,-3.627,43.279,2.635,34.845,209.314,199.838,-4.527,241.631,240.763,222.43,-7.615
113,8/29/2023,In-field,CMJ,,3,-35.637,0.642,19.024,1874.862,952.041,922.821,-3.1,839.752,426.498,413.254,-3.105,515.684,3122.959,1.845,5678.946,3.206,0.832,0.578,0.254,0.342,1973.987,992.236,981.75,-1.057,2239.987,1171.236,1069.75,-8.665,2239.987,1170.236,1069.75,-8.587,60.726,2.877,47.063,171.731,162.357,-5.459,264.551,242.557,235.165,-3.048
116,8/29/2023,In-field,CMJ,104.3,1,-40.787,0.586,15.242,1984.22,1026.423,957.797,-6.7,1025.538,508.954,516.584,1.477,891.581,3048.478,1.698,5491.401,2.912,0.764,0.466,0.298,0.314,2057.987,1050.236,1007.75,-4.045,2573.987,1359.236,1214.75,-10.63,2583.987,1359.236,1235.75,-9.085,55.098,2.668,81.164,198.391,204.004,2.751,287.825,306.552,286.136,-6.66
116,8/29/2023,In-field,CMJ,,2,-39.689,0.598,16.033,2031.987,1009.236,1022.75,1.3,1024.723,553.696,471.027,-14.93,906.367,3213.899,1.766,5563.125,2.954,0.738,0.446,0.292,0.262,2039.987,1009.236,1030.75,2.087,2814.987,1428.236,1386.75,-2.905,2818.987,1449.236,1386.75,-4.312,59.399,2.727,107.335,204.772,170.597,-16.689,295.847,295.298,299.274,1.329
116,8/29/2023,In-field,CMJ,,3,-42.585,0.572,15.35,1951.871,998.576,953.295,-4.5,1025.77,498.272,527.498,5.541,963.843,3044.675,1.735,5465.512,2.924,0.76,0.45,0.31,0.266,2029.987,1029.236,1000.75,-2.768,2814.987,1434.236,1380.75,-3.729,2859.987,1450.236,1415.75,-2.378,52.773,2.692,117.154,192.442,196.838,2.233,289.019,310.113,296.045,-4.537
114,8/25/2023,Out-field,CMJ,89.5,1,-38.066,0.676,21.71,2213.596,1121.877,1091.72,-2.7,883.272,426.686,456.586,6.548,738.987,3893.793,1.947,6522.261,3.357,0.668,0.45,0.218,0.326,2214.387,1137.213,1077.174,-5.279,2593.387,1297.213,1301.174,0.304,2563.387,1271.213,1292.174,1.622,83.859,2.945,61.401,162.47,184.932,12.146,293.176,245.541,238.887,-2.71
114,8/25/2023,Out-field,CMJ,,2,-36.687,0.674,21.895,2203.709,1112.391,1091.317,-1.9,880.172,436.135,444.038,1.78,785.013,3913.393,1.992,6459.263,3.38,0.63,0.408,0.222,0.294,2139.387,1086.213,1053.174,-3.042,2754.387,1377.213,1377.174,-0.003,2746.387,1374.213,1372.174,-0.148,88.391,3.019,61.063,154.928,164.062,5.568,296.14,247.809,243.092,-1.904
122,8/25/2023,Out-field,CMJ,103.8,1,-34.036,0.69,21.421,2447.538,1201.633,1245.905,3.6,1019.852,512,507.851,-0.81,682.086,4194.332,1.847,7513.669,3.341,0.742,0.506,0.236,0.348,2497.387,1238.213,1259.174,1.665,2756.387,1378.213,1392.174,1.003,2549.387,1229.213,1320.174,6.89,78.655,3.009,58.376,206.442,206.208,-0.114,339.706,284.778,295.182,3.525
122,8/25/2023,Out-field,CMJ,,2,-36.41,0.686,20.922,2411.52,1177.621,1233.899,4.6,1024.089,507.358,516.731,1.814,747.471,4144.205,1.869,7312.298,3.312,0.732,0.494,0.238,0.294,2454.387,1216.213,1238.174,1.774,2700.387,1331.213,1396.174,4.653,2728.387,1314.213,1421.174,7.526,78.808,2.979,84.879,186.302,197.878,5.85,333.8,281.359,294.732,4.538
110,8/25/2023,Out-field,CMJ,87.8,1,-46.112,0.66,20.27,1989.443,1001.365,988.078,-1.3,861.449,424.766,436.683,2.729,878.544,3473.417,1.986,5626.578,3.273,0.698,0.45,0.248,0.268,1884.387,932.213,952.174,2.096,2900.387,1485.213,1415.174,-4.716,2945.387,1523.213,1431.174,-6.042,76.5,2.986,94.139,164.753,160.167,-2.784,280.908,248.847,245.619,-1.297
113,8/25/2023,In-field,CMJ,84.9,1,-34.371,0.638,18.28,1813.143,861.381,951.762,9.5,832.89,412.703,420.187,1.781,359.514,2898.564,1.72,5522.06,3.133,1.054,0.794,0.26,0.52,1965.387,891.213,1074.174,17.033,2181.387,1054.213,1148.174,8.184,1724.387,837.213,887.174,5.632,47.34,2.81,32.696,232.145,233.496,0.579,256.837,224.859,248.449,9.495
113,8/25/2023,In-field,CMJ,,2,-35.939,0.658,19.566,1839.046,946.016,893.03,-5.6,834.183,418.529,415.654,-0.687,442.624,3100.047,1.852,5695.274,3.246,0.936,0.674,0.262,0.406,1986.387,1008.213,978.174,-2.979,2161.387,1111.213,1075.174,-3.243,2112.387,1114.213,1004.174,-9.876,56.703,2.867,38.527,187.977,188.579,0.319,265.242,248.612,234.768,-5.569
117,8/25/2023,In-field,CMJ,85.9,1,-42.102,0.68,19.916,1958.205,962.469,995.736,3.3,847.34,390.776,456.564,14.409,698.132,3355.236,1.906,5648.835,3.236,0.746,0.506,0.24,0.236,1939.387,970.213,969.174,-0.107,2377.387,1147.213,1236.174,7.197,2367.387,1137.213,1232.174,7.707,75.982,2.913,115.381,144.863,169.276,14.422,269.405,231.786,239.746,3.32
117,8/25/2023,In-field,CMJ,,2,-37.95,0.68,20.739,1897.555,943.259,954.296,1.2,844.617,405.019,439.598,7.866,583.221,3281.222,1.897,5676.95,3.296,0.806,0.546,0.26,0.288,1908.387,958.213,950.174,-0.839,2249.387,1115.213,1134.174,1.672,2170.387,1075.213,1095.174,1.823,70.326,2.975,80.562,157.561,165.553,4.827,276.027,246.059,248.938,1.156
116,8/25/2023,In-field,CMJ,103.5,1,-39.084,0.616,16.493,2027.285,1043.533,983.752,-5.7,1018.341,542.179,476.162,-12.176,840.78,3193.267,1.73,5787.626,2.998,0.762,0.47,0.292,0.306,2109.387,1068.213,1041.174,-2.531,2581.387,1361.213,1220.174,-10.361,2596.387,1378.213,1220.174,-11.467,61.043,2.744,78.174,211.739,177.141,-16.34,296.939,305.429,288.001,-5.706
116,8/25/2023,In-field,CMJ,,2,-40.603,0.624,16.506,2044.953,1069.392,975.56,-8.8,1017.952,505.448,512.505,1.377,896.254,3309.119,1.823,5600.48,3.007,0.746,0.458,0.288,0.264,2016.387,1002.213,1014.174,1.179,2955.387,1581.213,1376.174,-12.967,2962.387,1579.213,1401.174,-11.274,63.982,2.777,106.887,200.138,174.809,-12.656,297.642,308.529,281.542,-8.747
